strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0004-02.pcm,1499612592521.0,2250,1499612596593.0,1822
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0004-03.pcm,1499612596718.0,2690,1499612601101.0,1693
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0005-01.pcm,1499612601148.0,1860,1499612605048.0,2040
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0005-02.pcm,1499612605547.0,1590,1499612608995.0,1858
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0005-03.pcm,1499612609541.0,2920,1499612615999.0,3538
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0005-04.pcm,1499612616015.0,2010,1499612621569.0,3544
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0155-02.pcm,1499612621615.0,2590,1499612625656.0,1451
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0155-03.pcm,1499612625718.0,3920,1499612631287.0,1649
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0155-04.pcm,1499612631319.0,1960,1499612634642.0,1363
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0325-01.pcm,1499612634673.0,1860,1499612638261.0,1728
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0325-02.pcm,1499612638588.0,2310,1499612642629.0,1731
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0326-01.pcm,1499612642941.0,1320,1499612646030.0,1769
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0327-01.pcm,1499612646388.0,1370,1499612649508.0,1750
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0327-02.pcm,1499612649898.0,2250,1499612653830.0,1682
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0327-03.pcm,1499612653876.0,1820,1499612657386.0,1690
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0327-04.pcm,1499612657418.0,1960,1499612661037.0,1659
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0328-01.pcm,1499612661052.0,3220,1499612666029.0,1757
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0328-02.pcm,1499612666076.0,1770,1499612669539.0,1693
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0328-03.pcm,1499612669633.0,1240,1499612672331.0,1458
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0328-04.pcm,1499612672394.0,2140,1499612676465.0,1931
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0329-01.pcm,1499612676887.0,1280,1499612679601.0,1434
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0329-02.pcm,1499612679695.0,2080,1499612683860.0,2085
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0353-02.pcm,1499612684156.0,2040,1499612687869.0,1673
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0131-02.pcm,1499612687947.0,3350,1499612692955.0,1658
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0131-03.pcm,1499612692986.0,1760,1499612696137.0,1391
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0136-04.pcm,1499612696200.0,3010,1499612700583.0,1373
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0252-02.pcm,1499612700614.0,2560,1499612706792.0,3618
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0252-03.pcm,1499612706823.0,2110,1499612710692.0,1759
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0252-05.pcm,1499612710770.0,1720,1499612713921.0,1431
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0275-01.pcm,1499612713952.0,1460,1499612717010.0,1598
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0275-03.pcm,1499612717057.0,1460,1499612719943.0,1426
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0275-04.pcm,1499612719990.0,1860,1499612723234.0,1384
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0309-01.pcm,1499612723312.0,2190,1499612728960.0,3458
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0309-03.pcm,1499612729038.0,1480,1499612731955.0,1437
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0310-01.pcm,1499612732064.0,1200,1499612734701.0,1437
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0310-02.pcm,1499612734732.0,1980,1499612738304.0,1592
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0310-03.pcm,1499612738367.0,900,1499612740941.0,1674
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0311-01.pcm,1499612740987.0,1200,1499612743577.0,1390
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0311-02.pcm,1499612743624.0,1660,1499612746915.0,1631
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0312-01.pcm,1499612746978.0,1220,1499612749848.0,1650
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0312-02.pcm,1499612749895.0,1520,1499612752797.0,1382
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0312-03.pcm,1499612752828.0,1240,1499612757492.0,3424
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0313-01.pcm,1499612757586.0,1540,1499612760815.0,1689
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0343-01.pcm,1499612760846.0,1160,1499612763701.0,1695
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0343-02.pcm,1499612763748.0,1820,1499612769411.0,3843
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0343-04.pcm,1499612769598.0,860,1499612772047.0,1589
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0344-01.pcm,1499612772063.0,980,1499612774606.0,1563
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0344-02.pcm,1499612774668.0,1780,1499612778381.0,1933
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0344-03.pcm,1499612778459.0,2980,1499612783108.0,1669
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0344-04.pcm,1499612783186.0,980,1499612785666.0,1500
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0352-01.pcm,1499612785697.0,3060,1499612787522.0,
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0352-02.pcm,1499612789161.0,2020,1499612792624.0,1443
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0353-01.pcm,1499612792655.0,2320,1499612796789.0,1814
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0354-01.pcm,1499612796836.0,2100,1499612800580.0,1644
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0354-02.pcm,1499612800627.0,2220,1499612804464.0,1617
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0354-03.pcm,1499612804495.0,2050,1499612808146.0,1601
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0355-01.pcm,1499612808177.0,1220,1499612811032.0,1635
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0355-02.pcm,1499612811110.0,1880,1499612814620.0,1630
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0356-01.pcm,1499612814651.0,2280,1499612818582.0,1651
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0356-02.pcm,1499612818629.0,1840,1499612822124.0,1655
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0357-01.pcm,1499612822170.0,1860,1499612825727.0,1697
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0357-02.pcm,1499612825790.0,2150,1499612829580.0,1640
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0357-03.pcm,1499612829627.0,2930,1499612834276.0,1719
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0358-01.pcm,1499612834307.0,2280,1499612838597.0,2010
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0358-02.pcm,1499612838660.0,1220,1499612841390.0,1510
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0358-03.pcm,1499612841421.0,2560,1499612845602.0,1621
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0359-01.pcm,1499612845633.0,1360,1499612848363.0,1370
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0359-02.pcm,1499612848410.0,2140,1499612854041.0,3491
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0359-03.pcm,1499612854166.0,1620,1499612857427.0,1641
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0343-03.pcm,1499612857473.0,1640,1499612862575.0,3462
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0360-01.pcm,1499612862762.0,1800,1499612867473.0,2911
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0360-02.pcm,1499612867504.0,1920,1499612871311.0,1887
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0360-03.pcm,1499612871342.0,960,1499612873744.0,1442
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0361-01.pcm,1499612873775.0,1620,1499612877488.0,2093
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0361-02.pcm,1499612877519.0,2360,1499612881497.0,1618
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0361-04.pcm,1499612881560.0,940,1499612886037.0,3537
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0362-01.pcm,1499612886271.0,1570,1499612889235.0,1394
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0362-02.pcm,1499612889266.0,2400,1499612893369.0,1703
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0362-03.pcm,1499612893385.0,1750,1499612896786.0,1651
