strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/data/AIUI/sr/600/0353-02.pcm,1499921268930.0,2040,1499921271733.0,763
/data/AIUI/sr/600/0131-02.pcm,1499921271307.0,3350,1499921276117.0,1460
/data/AIUI/sr/600/0131-03.pcm,1499921275153.0,1760,1499921277667.0,754
/data/AIUI/sr/600/0136-04.pcm,1499921277201.0,3010,1499921281135.0,924
/data/AIUI/sr/600/0252-02.pcm,1499921280769.0,2560,1499921284108.0,779
/data/AIUI/sr/600/0252-03.pcm,1499921283895.0,2110,1499921286615.0,610
/data/AIUI/sr/600/0252-05.pcm,1499921286574.0,1720,1499921288995.0,701
/data/AIUI/sr/600/0275-01.pcm,1499921288901.0,1460,1499921291367.0,1006
/data/AIUI/sr/600/0275-03.pcm,1499921290710.0,1460,1499921292765.0,595
/data/AIUI/sr/600/0275-04.pcm,1499921292546.0,1860,1499921295138.0,732
/data/AIUI/sr/600/0309-01.pcm,1499921294823.0,2190,1499921298178.0,1165
/data/AIUI/sr/600/0309-03.pcm,1499921297420.0,1480,1499921300161.0,1261
/data/AIUI/sr/600/0310-01.pcm,1499921299306.0,1200,1499921301772.0,1266
/data/AIUI/sr/600/0310-02.pcm,1499921300884.0,1980,1499921304168.0,1304
/data/AIUI/sr/600/0310-03.pcm,1499921303274.0,900,1499921305412.0,1238
/data/AIUI/sr/600/0311-01.pcm,1499921304572.0,1200,1499921306919.0,1147
/data/AIUI/sr/600/0311-02.pcm,1499921306159.0,1660,1499921308417.0,598
/data/AIUI/sr/600/0312-01.pcm,1499921308166.0,1220,1499921310363.0,977
/data/AIUI/sr/600/0312-02.pcm,1499921309735.0,1520,1499921312487.0,1232
/data/AIUI/sr/600/0312-03.pcm,1499921311622.0,1240,1499921313936.0,1074
/data/AIUI/sr/600/0313-01.pcm,1499921313218.0,1540,1499921315618.0,860
/data/AIUI/sr/600/0343-01.pcm,1499921315085.0,1160,1499921317592.0,1347
/data/AIUI/sr/600/0343-02.pcm,1499921316681.0,1820,1499921320186.0,1685
/data/AIUI/sr/600/0343-04.pcm,1499921319278.0,860,1499921321432.0,1294
/data/AIUI/sr/600/0344-01.pcm,1499921320544.0,980,1499921322482.0,958
/data/AIUI/sr/600/0344-02.pcm,1499921321931.0,1780,1499921324918.0,1207
