loadRes_time,srh_time,srh ret,text
4503,30,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3603,55,0,"(field=Album,query=我不是伟人,fuzzy=1,searchType=SR)"
3095,95,0,"(field=Album,query=会跳舞的文艺青年,fuzzy=1,searchType=SR)"
3176,44,0,"(field=Album,query=毕业声,fuzzy=1,searchType=SR)"
2791,48,0,"(field=Album,query=琵琶相,fuzzy=1,searchType=SR)"
3357,58,0,"(field=Album,query=小可乐,fuzzy=1,searchType=SR)"
4431,110,0,"(field=Album,query=韩宝仪国语点歌集7,fuzzy=1,searchType=SR)"
3502,58,0,"(field=Album,query=微青春的附件,fuzzy=1,searchType=SR)"
2798,95,0,"(field=Album,query=黑色柳丁,fuzzy=1,searchType=SR)"
3070,54,0,"(field=Album,query=在你身边 (内地版),fuzzy=1,searchType=SR)"
3075,51,0,"(field=Album,query=大张旗鼓,fuzzy=1,searchType=SR)"
4233,72,0,"(field=Album,query=失恋事小,fuzzy=1,searchType=SR)"
3666,41,0,"(field=Album,query=新套马杆,fuzzy=1,searchType=SR)"
2879,201,0,"(field=Album,query=The Song,fuzzy=1,searchType=SR)"
2703,155,0,"(field=Album,query=我的经济适用男 电视原声带,fuzzy=1,searchType=SR)"
3050,51,0,"(field=Album,query=骆驼·飞鸟·鱼,fuzzy=1,searchType=SR)"
3231,309,0,"(field=Album,query=Believe,fuzzy=1,searchType=SR)"
4444,70,0,"(field=Album,query=真情流露,fuzzy=1,searchType=SR)"
3156,53,0,"(field=Album,query=老婆最大,fuzzy=1,searchType=SR)"
2789,66,0,"(field=Album,query=向天再借五百年,fuzzy=1,searchType=SR)"
2895,56,0,"(field=Album,query=风雨无阻,fuzzy=1,searchType=SR)"
3629,224,0,"(field=Album,query=齐待,fuzzy=1,searchType=SR)"
3733,48,0,"(field=Album,query=凤凰飞,fuzzy=1,searchType=SR)"
4513,76,0,"(field=Album,query=甄嬛传原声大碟,fuzzy=1,searchType=SR)"
2980,71,0,"(field=Album,query=20年特别选,fuzzy=1,searchType=SR)"
2826,54,0,"(field=Album,query=服不服,fuzzy=1,searchType=SR)"
2986,815,0,"(field=Album,query=我是歌手 总决赛 (抢听版),fuzzy=1,searchType=SR)"
3484,111,0,"(field=Album,query=失窃之物,fuzzy=1,searchType=SR)"
3549,34,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3512,61,0,"(field=Album,query=天下最美的女中音,fuzzy=1,searchType=SR)"
2903,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2835,58,0,"(field=Album,query=阿宝 同名专辑,fuzzy=1,searchType=SR)"
2899,99,0,"(field=Album,query=不解释亲吻,fuzzy=1,searchType=SR)"
3072,55,0,"(field=Album,query=感官/世界,fuzzy=1,searchType=SR)"
3342,119,0,"(field=Album,query=雪域光芒 (1998西藏演唱会完全实况),fuzzy=1,searchType=SR)"
3665,39,0,"(field=Album,query=潮男正传,fuzzy=1,searchType=SR)"
2906,83,0,"(field=Album,query=在心里从此永远有个你,fuzzy=1,searchType=SR)"
3082,84,0,"(field=Album,query=我是歌手 总决赛,fuzzy=1,searchType=SR)"
3283,67,0,"(field=Album,query=2013蛇年春晚,fuzzy=1,searchType=SR)"
3642,825,0,"(field=Album,query=听我,fuzzy=1,searchType=SR)"
3841,65,0,"(field=Album,query=跟着你到天边,fuzzy=1,searchType=SR)"
2622,39,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2671,133,0,"(field=Album,query=小先生,fuzzy=1,searchType=SR)"
1889,764,0,"(field=Album,query=逆光,fuzzy=1,searchType=SR)"
2047,805,0,"(field=Album,query=冬之火九重天演唱会,fuzzy=1,searchType=SR)"
3774,57,0,"(field=Album,query=格格Blue,fuzzy=1,searchType=SR)"
3354,63,0,"(field=Album,query=秋:故事,fuzzy=1,searchType=SR)"
3149,83,0,"(field=Album,query=热门单曲-关于我们之间的事,fuzzy=1,searchType=SR)"
2883,89,0,"(field=Album,query=Beyond The Ultimate Story,fuzzy=1,searchType=SR)"
2809,53,0,"(field=Album,query=归来吧,fuzzy=1,searchType=SR)"
3461,70,0,"(field=Album,query=给淑桦的一封信,fuzzy=1,searchType=SR)"
4386,62,0,"(field=Album,query=经典金选(2),fuzzy=1,searchType=SR)"
2905,54,0,"(field=Album,query=霹雳狂花,fuzzy=1,searchType=SR)"
2837,114,0,"(field=Album,query=没你不行,fuzzy=1,searchType=SR)"
4105,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4131,74,0,"(field=Album,query=倾听 张靓颖,fuzzy=1,searchType=SR)"
4078,56,0,"(field=Album,query=雾里看花,fuzzy=1,searchType=SR)"
3311,868,0,"(field=Album,query=刘欢经典20年珍藏锦集,fuzzy=1,searchType=SR)"
1999,93,0,"(field=Album,query=好了伤疤忘了痛,fuzzy=1,searchType=SR)"
3261,64,0,"(field=Album,query=好了伤疤忘了痛,fuzzy=1,searchType=SR)"
3143,68,0,"(field=Album,query=好男人都死哪儿去了,fuzzy=1,searchType=SR)"
2404,183,0,"(field=Album,query=开心女孩&爱的感觉,fuzzy=1,searchType=SR)"
2724,97,0,"(field=Album,query=天空之城 (天空城  飛行石迷)-徳間,fuzzy=1,searchType=SR)"
3259,47,0,"(field=Album,query=从头认识,fuzzy=1,searchType=SR)"
2957,51,0,"(field=Album,query=穿越三部曲,fuzzy=1,searchType=SR)"
3375,39,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3421,51,0,"(field=Album,query=让我想一想,fuzzy=1,searchType=SR)"
3849,54,0,"(field=Album,query=入戏太深,fuzzy=1,searchType=SR)"
3628,45,0,"(field=Album,query=黑色柳丁,fuzzy=1,searchType=SR)"
2109,51,0,"(field=Album,query=很爱很爱你,fuzzy=1,searchType=SR)"
3076,111,0,"(field=Album,query=唱游,fuzzy=1,searchType=SR)"
3048,47,0,"(field=Album,query=民歌红Ⅲ,fuzzy=1,searchType=SR)"
3707,87,0,"(field=Album,query=伴你二十年5-外国经典专辑,fuzzy=1,searchType=SR)"
3718,48,0,"(field=Album,query=红蜻蜓,fuzzy=1,searchType=SR)"
2105,45,0,"(field=Album,query=红日,fuzzy=1,searchType=SR)"
3322,74,0,"(field=Album,query=甄嬛传原声大碟,fuzzy=1,searchType=SR)"
2963,59,0,"(field=Album,query=后会无期,fuzzy=1,searchType=SR)"
2969,70,0,"(field=Album,query=金色的呼唤,fuzzy=1,searchType=SR)"
4057,47,0,"(field=Album,query=好汉歌,fuzzy=1,searchType=SR)"
3504,71,0,"(field=Album,query=天国的嫁衣 电视原声带,fuzzy=1,searchType=SR)"
2966,70,0,"(field=Album,query=非诚勿扰 电影原声大碟,fuzzy=1,searchType=SR)"
2861,45,0,"(field=Album,query=飞鸟,fuzzy=1,searchType=SR)"
2989,78,0,"(field=Album,query=花心,fuzzy=1,searchType=SR)"
2932,82,0,"(field=Album,query=小先生,fuzzy=1,searchType=SR)"
3684,54,0,"(field=Album,query=民歌红Ⅲ,fuzzy=1,searchType=SR)"
3334,38,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3445,58,0,"(field=Album,query=老婆最大,fuzzy=1,searchType=SR)"
3110,47,0,"(field=Album,query=星座圣典,fuzzy=1,searchType=SR)"
3061,70,0,"(field=Album,query=2011身披彩衣的姑娘,fuzzy=1,searchType=SR)"
3754,75,0,"(field=Album,query=情调私语,fuzzy=1,searchType=SR)"
3436,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3052,51,0,"(field=Album,query=赤裸裸,fuzzy=1,searchType=SR)"
3039,83,0,"(field=Album,query=各有各精彩(13周年纪念版),fuzzy=1,searchType=SR)"
2855,46,0,"(field=Album,query=达人Show,fuzzy=1,searchType=SR)"
2973,54,0,"(field=Album,query=看透爱情看透你,fuzzy=1,searchType=SR)"
4242,638,0,"(field=Album,query=平安 首张同名专辑,fuzzy=1,searchType=SR)"
2585,834,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2021,51,0,"(field=Album,query=畅情录,fuzzy=1,searchType=SR)"
3154,48,0,"(field=Album,query=温古知新,fuzzy=1,searchType=SR)"
2961,179,0,"(field=Album,query=G.E.M.,fuzzy=1,searchType=SR)"
3550,59,0,"(field=Album,query=爱久见人心,fuzzy=1,searchType=SR)"
3442,64,0,"(field=Album,query=王妃,fuzzy=1,searchType=SR)"
3127,60,0,"(field=Album,query=独一无二,fuzzy=1,searchType=SR)"
3286,53,0,"(field=Album,query=也许明天,fuzzy=1,searchType=SR)"
3258,66,0,"(field=Album,query=《赢家》电影原声,fuzzy=1,searchType=SR)"
3649,29,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4796,65,0,"(field=Album,query=尚雯婕精选集,fuzzy=1,searchType=SR)"
2997,65,0,"(field=Album,query=我去2000年 (珍藏版),fuzzy=1,searchType=SR)"
3266,125,0,"(field=Album,query=新套马杆,fuzzy=1,searchType=SR)"
2982,56,0,"(field=Album,query=火辣辣的情歌,fuzzy=1,searchType=SR)"
2737,56,0,"(field=Album,query=草原之月,fuzzy=1,searchType=SR)"
3609,58,0,"(field=Album,query=东女国,fuzzy=1,searchType=SR)"
3419,48,0,"(field=Album,query=蒙古族名歌,fuzzy=1,searchType=SR)"
3069,57,0,"(field=Album,query=赤裸裸,fuzzy=1,searchType=SR)"
2935,44,0,"(field=Album,query=一首心歌,fuzzy=1,searchType=SR)"
3071,48,0,"(field=Album,query=万岁2001,fuzzy=1,searchType=SR)"
2924,59,0,"(field=Album,query=几许风雨,fuzzy=1,searchType=SR)"
4504,91,0,"(field=Album,query=不解释亲吻,fuzzy=1,searchType=SR)"
3589,57,0,"(field=Album,query=2006型男Show女,fuzzy=1,searchType=SR)"
2952,83,0,"(field=Album,query=国语经典101,fuzzy=1,searchType=SR)"
3122,65,0,"(field=Album,query=寂寞的人伤心的歌,fuzzy=1,searchType=SR)"
3302,241,0,"(field=Album,query=My Secret,fuzzy=1,searchType=SR)"
3985,29,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4684,82,0,"(field=Album,query=关于她的爱情故事,fuzzy=1,searchType=SR)"
1691,881,0,"(field=Album,query=编号89757,fuzzy=1,searchType=SR)"
4112,71,0,"(field=Album,query=江南（内地版）,fuzzy=1,searchType=SR)"
3481,101,0,"(field=Album,query=最新汽车升级版1 - 车载低音炮,fuzzy=1,searchType=SR)"
5930,36,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4741,56,0,"(field=Album,query=降龙十八掌,fuzzy=1,searchType=SR)"
3276,59,0,"(field=Album,query=好佩妮(新歌+精选),fuzzy=1,searchType=SR)"
2949,874,0,"(field=Album,query=遇上爱,fuzzy=1,searchType=SR)"
3334,63,0,"(field=Album,query=2006 Ringback Tone Champion Mandarin Songs,fuzzy=1,searchType=SR)"
4639,59,0,"(field=Album,query=超级4Th场,fuzzy=1,searchType=SR)"
3826,45,0,"(field=Album,query=今年夏天,fuzzy=1,searchType=SR)"
3932,76,0,"(field=Album,query=在你面前我好想流泪,fuzzy=1,searchType=SR)"
3077,67,0,"(field=Album,query=我的歌声里,fuzzy=1,searchType=SR)"
3203,67,0,"(field=Album,query=蔡琴 畅销金曲专辑二,fuzzy=1,searchType=SR)"
4852,57,0,"(field=Album,query=戒了爱情戒了你,fuzzy=1,searchType=SR)"
4910,73,0,"(field=Album,query=我的王菲时代(Taiwan Version),fuzzy=1,searchType=SR)"
2889,42,0,"(field=Album,query=矜持,fuzzy=1,searchType=SR)"
3029,931,0,"(field=Album,query=甄嬛传原声大碟,fuzzy=1,searchType=SR)"
3363,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4843,947,0,"(field=Album,query=2013蛇年春晚,fuzzy=1,searchType=SR)"
3948,935,0,"(field=Album,query=爱的自选,fuzzy=1,searchType=SR)"
4287,56,0,"(field=Album,query=黄金十载,fuzzy=1,searchType=SR)"
3321,75,0,"(field=Album,query=时代全经典,fuzzy=1,searchType=SR)"
4001,96,0,"(field=Album,query=我是歌手 总决赛,fuzzy=1,searchType=SR)"
3860,144,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4729,219,0,"(field=Album,query=Ok,fuzzy=1,searchType=SR)"
4425,47,0,"(field=Album,query=太平盛世,fuzzy=1,searchType=SR)"
4362,57,0,"(field=Album,query=涵剧先森,fuzzy=1,searchType=SR)"
4459,53,0,"(field=Album,query=恰好,fuzzy=1,searchType=SR)"
5868,172,0,"(field=Album,query=中国好歌曲 冠军赛,fuzzy=1,searchType=SR)"
4516,54,0,"(field=Album,query=中国好歌曲 总决赛,fuzzy=1,searchType=SR)"
5383,56,0,"(field=Album,query=男人歌,fuzzy=1,searchType=SR)"
4254,62,0,"(field=Album,query=我的士兵兄弟,fuzzy=1,searchType=SR)"
5875,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
6091,48,0,"(field=Album,query=开门大吉,fuzzy=1,searchType=SR)"
4244,203,0,"(field=Album,query=中国好声音之为你转身 电影原声带,fuzzy=1,searchType=SR)"
5931,78,0,"(field=Album,query=Start 世界巡回演唱会,fuzzy=1,searchType=SR)"
5464,26,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
5931,72,0,"(field=Album,query=看透爱情看透你,fuzzy=1,searchType=SR)"
4632,69,0,"(field=Album,query=台北小巨蛋音乐会,fuzzy=1,searchType=SR)"
4110,71,0,"(field=Album,query=婚礼歌手 幸福情歌精选,fuzzy=1,searchType=SR)"
3347,52,0,"(field=Album,query=最初的梦想,fuzzy=1,searchType=SR)"
3143,92,0,"(field=Album,query=我是歌手 第四期,fuzzy=1,searchType=SR)"
4672,77,0,"(field=Album,query=克卜勒,fuzzy=1,searchType=SR)"
3514,104,0,"(field=Album,query=理性与感性 作品音乐会,fuzzy=1,searchType=SR)"
3097,63,0,"(field=Album,query=此时此刻,fuzzy=1,searchType=SR)"
3068,62,0,"(field=Album,query=最美和声 第9期,fuzzy=1,searchType=SR)"
2959,39,0,"(field=Album,query=心太软,fuzzy=1,searchType=SR)"
3098,60,0,"(field=Album,query=痛快的歌,fuzzy=1,searchType=SR)"
6379,77,0,"(field=Album,query=弦歌有你,fuzzy=1,searchType=SR)"
4871,52,0,"(field=Album,query=狂想曲,fuzzy=1,searchType=SR)"
5577,66,0,"(field=Album,query=DJ小可 ⑩帽子戏法,fuzzy=1,searchType=SR)"
5794,77,0,"(field=Album,query=大地飞歌,fuzzy=1,searchType=SR)"
4914,879,0,"(field=Album,query=生如夏花,fuzzy=1,searchType=SR)"
3839,63,0,"(field=Album,query=来生缘,fuzzy=1,searchType=SR)"
4873,62,0,"(field=Album,query=校园青春乐,fuzzy=1,searchType=SR)"
5605,59,0,"(field=Album,query=草原情哥哥,fuzzy=1,searchType=SR)"
4469,63,0,"(field=Album,query=蓝色土耳其,fuzzy=1,searchType=SR)"
4514,60,0,"(field=Album,query=爱情单价,fuzzy=1,searchType=SR)"
6190,50,0,"(field=Album,query=大小说家,fuzzy=1,searchType=SR)"
4828,53,0,"(field=Album,query=浪迹天涯,fuzzy=1,searchType=SR)"
5287,92,0,"(field=Album,query=风飞沙,fuzzy=1,searchType=SR)"
4449,179,0,"(field=Album,query=老婆最大,fuzzy=1,searchType=SR)"
4497,27,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
6301,53,0,"(field=Album,query=醉相思,fuzzy=1,searchType=SR)"
4644,63,0,"(field=Album,query=国语真经典,fuzzy=1,searchType=SR)"
5796,68,0,"(field=Album,query=情歌继续唱,fuzzy=1,searchType=SR)"
5444,44,0,"(field=Album,query=泪桥,fuzzy=1,searchType=SR)"
6428,45,0,"(field=Album,query=三面夏娃,fuzzy=1,searchType=SR)"
6071,49,0,"(field=Album,query=冷酷到底,fuzzy=1,searchType=SR)"
6724,63,0,"(field=Album,query=超越Beyond精选,fuzzy=1,searchType=SR)"
4474,53,0,"(field=Album,query=绝对收藏,fuzzy=1,searchType=SR)"
5675,50,0,"(field=Album,query=擦声而过 2,fuzzy=1,searchType=SR)"
6246,61,0,"(field=Album,query=红蜻蜓,fuzzy=1,searchType=SR)"
5158,59,0,"(field=Album,query=嫦娥奔月,fuzzy=1,searchType=SR)"
4457,119,0,"(field=Album,query=恋着多喜欢 (非卖品宣传单曲),fuzzy=1,searchType=SR)"
4472,115,0,"(field=Album,query=伴你二十年6-民歌专辑,fuzzy=1,searchType=SR)"
4879,69,0,"(field=Album,query=父老乡亲,fuzzy=1,searchType=SR)"
5868,80,0,"(field=Album,query=最爱,fuzzy=1,searchType=SR)"
5363,1281,0,"(field=Album,query=当代音乐馆 器乐演奏家系列 流动的城市,fuzzy=1,searchType=SR)"
8583,153,0,"(field=Album,query=爱的进行式,fuzzy=1,searchType=SR)"
9824,136,0,"(field=Album,query=我是歌手 第十一期,fuzzy=1,searchType=SR)"
7773,60,0,"(field=Album,query=王菲2001,fuzzy=1,searchType=SR)"
6941,60,0,"(field=Album,query=温暖呐喊,fuzzy=1,searchType=SR)"
4115,35,4101,"(field=Album,query=郑钧=Zj,fuzzy=1,searchType=SR)"
4378,62,0,"(field=Album,query=为爱走天涯,fuzzy=1,searchType=SR)"
6244,65,0,"(field=Album,query=太阳出来了,fuzzy=1,searchType=SR)"
6040,207,0,"(field=Album,query=飞,fuzzy=1,searchType=SR)"
4004,30,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2712,76,0,"(field=Album,query=钢琴恋曲101,fuzzy=1,searchType=SR)"
7140,265,0,"(field=Album,query=路,fuzzy=1,searchType=SR)"
5076,160,0,"(field=Album,query=擦声而过 2,fuzzy=1,searchType=SR)"
4568,71,0,"(field=Album,query=改变自己,fuzzy=1,searchType=SR)"
5381,195,0,"(field=Album,query=每一刻都是崭新的,fuzzy=1,searchType=SR)"
5555,30,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
6097,34,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
6140,67,0,"(field=Album,query=满满的爱,fuzzy=1,searchType=SR)"
5546,86,0,"(field=Album,query=DJ小可 ⑧王者再现,fuzzy=1,searchType=SR)"
7587,1072,0,"(field=Album,query=渺小,fuzzy=1,searchType=SR)"
7729,255,0,"(field=Album,query=Never Ever Best,fuzzy=1,searchType=SR)"
7898,118,0,"(field=Album,query=Vae新歌+精选珍藏合辑,fuzzy=1,searchType=SR)"
5114,93,0,"(field=Album,query=十八般武艺,fuzzy=1,searchType=SR)"
5635,1179,0,"(field=Album,query=大年三十,fuzzy=1,searchType=SR)"
5977,52,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
7974,78,0,"(field=Album,query=忘不了你,fuzzy=1,searchType=SR)"
4220,339,0,"(field=Album,query=飞,fuzzy=1,searchType=SR)"
4029,51,0,"(field=Album,query=恋恋风尘,fuzzy=1,searchType=SR)"
3882,75,0,"(field=Album,query=逐梦令·四美图,fuzzy=1,searchType=SR)"
13195,120,0,"(field=Album,query=Myself 概念专辑,fuzzy=1,searchType=SR)"
4580,140,0,"(field=Album,query=美人吟,fuzzy=1,searchType=SR)"
5754,38,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
6970,84,0,"(field=Album,query=我是歌手 总决赛 (抢听版),fuzzy=1,searchType=SR)"
11912,126,0,"(field=Album,query=蒙娜丽莎的眼泪,fuzzy=1,searchType=SR)"
10683,259,0,"(field=Album,query=梦,fuzzy=1,searchType=SR)"
5466,57,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
8258,71,0,"(field=Album,query=梦里花,fuzzy=1,searchType=SR)"
13878,103,0,"(field=Album,query=那英全经典,fuzzy=1,searchType=SR)"
6049,1096,0,"(field=Album,query=国语真经典,fuzzy=1,searchType=SR)"
4447,98,0,"(field=Album,query=爱的时刻自选辑,fuzzy=1,searchType=SR)"
6984,76,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
12341,100,0,"(field=Album,query=梦中新娘,fuzzy=1,searchType=SR)"
6008,80,0,"(field=Album,query=星座圣典,fuzzy=1,searchType=SR)"
9005,74,0,"(field=Album,query=明天的明天的明天,fuzzy=1,searchType=SR)"
7128,102,0,"(field=Album,query=蔡琴36首经典精选,fuzzy=1,searchType=SR)"
6694,58,0,"(field=Album,query=呛声,fuzzy=1,searchType=SR)"
7580,52,0,"(field=Album,query=银色月光下,fuzzy=1,searchType=SR)"
5689,70,0,"(field=Album,query=陌生人,fuzzy=1,searchType=SR)"
13586,1166,0,"(field=Album,query=新贵妃醉酒,fuzzy=1,searchType=SR)"
12415,83,0,"(field=Album,query=失窃之物,fuzzy=1,searchType=SR)"
10477,84,0,"(field=Album,query=咱们结婚吧 电视原声带,fuzzy=1,searchType=SR)"
11932,175,0,"(field=Album,query=跨年演唱会2012-2013 华语篇3,fuzzy=1,searchType=SR)"
9664,112,0,"(field=Album,query=中国好声音杨坤组四进一,fuzzy=1,searchType=SR)"
6284,41,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4424,40,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4093,142,0,"(field=Album,query=再见你好吗,fuzzy=1,searchType=SR)"
5550,63,0,"(field=Album,query=那个傻瓜爱过你,fuzzy=1,searchType=SR)"
6402,63,0,"(field=Album,query=正妹,fuzzy=1,searchType=SR)"
12230,66,0,"(field=Album,query=男人Ktv,fuzzy=1,searchType=SR)"
8745,60,0,"(field=Album,query=整个八月,fuzzy=1,searchType=SR)"
5929,80,0,"(field=Album,query=和从前一样,fuzzy=1,searchType=SR)"
6268,107,0,"(field=Album,query=我是歌手 第九期,fuzzy=1,searchType=SR)"
6680,75,0,"(field=Album,query=和从前一样,fuzzy=1,searchType=SR)"
4562,49,0,"(field=Album,query=小美人,fuzzy=1,searchType=SR)"
5392,80,0,"(field=Album,query=最动听的...蔡琴,fuzzy=1,searchType=SR)"
5889,182,0,"(field=Album,query=南无观世音菩萨,fuzzy=1,searchType=SR)"
6688,62,0,"(field=Album,query=我可以,fuzzy=1,searchType=SR)"
8079,1156,0,"(field=Album,query=浪漫情圣,fuzzy=1,searchType=SR)"
6345,177,0,"(field=Album,query=爱比不爱更寂寞,fuzzy=1,searchType=SR)"
8317,102,0,"(field=Album,query=在心里从此永远有个你,fuzzy=1,searchType=SR)"
5139,40,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
11081,200,0,"(field=Album,query=犯贱remix,fuzzy=1,searchType=SR)"
2832,74,0,"(field=Album,query=大雨,fuzzy=1,searchType=SR)"
4353,33,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
6531,40,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
5005,103,0,"(field=Album,query=罗大佑北京-香港演唱会,fuzzy=1,searchType=SR)"
5931,70,0,"(field=Album,query=天下无双,fuzzy=1,searchType=SR)"
5918,69,0,"(field=Album,query=你懂的,fuzzy=1,searchType=SR)"
8660,99,0,"(field=Album,query=超级精装大戏主题曲,fuzzy=1,searchType=SR)"
7780,1300,0,"(field=Album,query=其实我们都寂寞,fuzzy=1,searchType=SR)"
4499,85,0,"(field=Album,query=钻石金选集,fuzzy=1,searchType=SR)"
4030,51,0,"(field=Album,query=醇经典,fuzzy=1,searchType=SR)"
12975,1268,0,"(field=Album,query=我终于失去了你,fuzzy=1,searchType=SR)"
8178,120,0,"(field=Album,query=Vae新歌+精选珍藏合辑,fuzzy=1,searchType=SR)"
5806,84,0,"(field=Album,query=你身边的人曾经是我,fuzzy=1,searchType=SR)"
4671,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
8339,63,0,"(field=Album,query=深情流露2,fuzzy=1,searchType=SR)"
8659,106,0,"(field=Album,query=孤星.英雄泪 王杰时代精选(Disc 1),fuzzy=1,searchType=SR)"
4504,45,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
5903,151,0,"(field=Album,query=2014梦心动-浙江卫视中国好声音新年演唱会,fuzzy=1,searchType=SR)"
5332,375,0,"(field=Album,query=To Hebe,fuzzy=1,searchType=SR)"
6352,180,0,"(field=Album,query=释放,fuzzy=1,searchType=SR)"
6328,458,0,"(field=Album,query=???ú·3??ê2?′,fuzzy=1,searchType=SR)"
7588,106,0,"(field=Album,query=全能星战 第10期,fuzzy=1,searchType=SR)"
4486,96,0,"(field=Album,query=白骨精写给孙悟空的信,fuzzy=1,searchType=SR)"
6735,126,0,"(field=Album,query=逆光,fuzzy=1,searchType=SR)"
8543,129,0,"(field=Album,query=爱不爱,fuzzy=1,searchType=SR)"
5303,96,0,"(field=Album,query=燕尾蝶：下定爱的决心,fuzzy=1,searchType=SR)"
4047,77,0,"(field=Album,query=继续革命,fuzzy=1,searchType=SR)"
6160,85,0,"(field=Album,query=北京的冬天,fuzzy=1,searchType=SR)"
8419,68,0,"(field=Album,query=怒放的生命,fuzzy=1,searchType=SR)"
6737,107,0,"(field=Album,query=最新汽车升级版2 电音汽车达人,fuzzy=1,searchType=SR)"
5927,60,0,"(field=Album,query=爱情的尽头,fuzzy=1,searchType=SR)"
6007,49,0,"(field=Album,query=花心传说,fuzzy=1,searchType=SR)"
6608,54,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
6800,87,0,"(field=Album,query=头号男友,fuzzy=1,searchType=SR)"
6351,43,0,"(field=Album,query=女王驾到,fuzzy=1,searchType=SR)"
5716,36,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
6597,56,0,"(field=Album,query=欧若拉,fuzzy=1,searchType=SR)"
6841,44,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
5473,62,0,"(field=Album,query=谢容儿,fuzzy=1,searchType=SR)"
6348,77,0,"(field=Album,query=我是海雅谷慕,fuzzy=1,searchType=SR)"
4857,121,0,"(field=Album,query=Xposed,fuzzy=1,searchType=SR)"
5376,41,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
9681,64,0,"(field=Album,query=陪你走到底,fuzzy=1,searchType=SR)"
4315,571,0,"(field=Album,query=黏黏2,fuzzy=1,searchType=SR)"
4323,61,0,"(field=Album,query=重定义,fuzzy=1,searchType=SR)"
5106,68,0,"(field=Album,query=朋友圈 (专辑版),fuzzy=1,searchType=SR)"
6575,69,0,"(field=Album,query=披着羊皮的狼,fuzzy=1,searchType=SR)"
4508,33,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
4185,33,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
7295,61,0,"(field=Album,query=大雨,fuzzy=1,searchType=SR)"
6726,192,0,"(field=Album,query=快乐天堂 滚石30演唱会,fuzzy=1,searchType=SR)"
4714,67,0,"(field=Album,query=爱的进行式,fuzzy=1,searchType=SR)"
4374,68,0,"(field=Album,query=破晓以后,fuzzy=1,searchType=SR)"
10229,55,0,"(field=Album,query=蒲公英,fuzzy=1,searchType=SR)"
5415,51,0,"(field=Album,query=恰好,fuzzy=1,searchType=SR)"
6091,61,0,"(field=Album,query=七情六欲,fuzzy=1,searchType=SR)"
4214,1338,0,"(field=Album,query=不如吃茶去,fuzzy=1,searchType=SR)"
6085,98,0,"(field=Album,query=周而复始 1987-2002 Cd2,fuzzy=1,searchType=SR)"
6995,75,0,"(field=Album,query=初.爱,fuzzy=1,searchType=SR)"
5064,88,0,"(field=Album,query=因为爱你,fuzzy=1,searchType=SR)"
4300,54,0,"(field=Album,query=看我72变,fuzzy=1,searchType=SR)"
2739,1683,0,"(field=Album,query=Super Sunshine,fuzzy=1,searchType=SR)"
4518,50,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
8753,72,0,"(field=Album,query=恰似你的温柔,fuzzy=1,searchType=SR)"
4646,70,0,"(field=Album,query=回想曲 青青校树,fuzzy=1,searchType=SR)"
4094,74,0,"(field=Album,query=海阔天空,fuzzy=1,searchType=SR)"
2740,111,0,"(field=Album,query=Back To Priscilla 30th Anniversary Collections,fuzzy=1,searchType=SR)"
