/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F007_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:89,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":89, "wakeup":1, "nStartBytes":3423680, "nEndBytes":3447040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F008_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:77,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":77, "wakeup":1, "nStartBytes":3487360, "nEndBytes":3505600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F008_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:100,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":100, "wakeup":1, "nStartBytes":3540800, "nEndBytes":3558720}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F008_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:109,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":109, "wakeup":1, "nStartBytes":3594240, "nEndBytes":3612480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F008_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:77,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":77, "wakeup":1, "nStartBytes":3647040, "nEndBytes":3664960}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F013_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:41,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":41, "wakeup":1, "nStartBytes":3699200, "nEndBytes":3717760}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F013_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:52,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":52, "wakeup":1, "nStartBytes":3752960, "nEndBytes":3773120}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F013_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:74,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":74, "wakeup":1, "nStartBytes":3808960, "nEndBytes":3828160}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F013_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:68,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":68, "wakeup":1, "nStartBytes":3863360, "nEndBytes":3883840}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F016_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:83,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":83, "wakeup":1, "nStartBytes":3919680, "nEndBytes":3935040}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F016_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:50,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":50, "wakeup":1, "nStartBytes":3972160, "nEndBytes":3989440}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F016_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:73,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":73, "wakeup":1, "nStartBytes":4025920, "nEndBytes":4042880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F016_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:43,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":43, "wakeup":1, "nStartBytes":4080640, "nEndBytes":4097920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F101_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:19,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":19, "wakeup":1, "nStartBytes":4137280, "nEndBytes":4154880}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F101_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:35,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":35, "wakeup":1, "nStartBytes":4192960, "nEndBytes":4209280}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F101_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:20,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":20, "wakeup":1, "nStartBytes":4248640, "nEndBytes":4265920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F101_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:37,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":37, "wakeup":1, "nStartBytes":4304960, "nEndBytes":4321600}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F105_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:99,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":99, "wakeup":1, "nStartBytes":4359680, "nEndBytes":4378240}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F105_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:11,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":11, "wakeup":1, "nStartBytes":4417600, "nEndBytes":4436800}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F105_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:96,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":96, "wakeup":1, "nStartBytes":4474880, "nEndBytes":4492480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F105_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:91,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":91, "wakeup":1, "nStartBytes":4529600, "nEndBytes":4548480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F106_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:48,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":48, "wakeup":1, "nStartBytes":4587840, "nEndBytes":4601920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F106_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:16,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":16, "wakeup":1, "nStartBytes":4636480, "nEndBytes":4649920}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F106_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:2,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":2, "wakeup":1, "nStartBytes":4683840, "nEndBytes":4696000}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F106_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:45,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":45, "wakeup":1, "nStartBytes":4728640, "nEndBytes":4742720}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F108_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:81,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":81, "wakeup":1, "nStartBytes":4776640, "nEndBytes":4800320}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F108_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:108,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":108, "wakeup":1, "nStartBytes":4836800, "nEndBytes":4860480}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F108_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:90,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":90, "wakeup":1, "nStartBytes":4896320, "nEndBytes":4920960}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F108_152.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:94,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":94, "wakeup":1, "nStartBytes":4955200, "nEndBytes":4979520}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F109_149.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:60,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":60, "wakeup":1, "nStartBytes":5016640, "nEndBytes":5035520}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F109_150.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:3,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":3, "wakeup":1, "nStartBytes":5075520, "nEndBytes":5093120}
/MVWTestSuite/MVWTestEffect_WithTime/SceneId-4/X1/F109_151.wav	nMvwScene:4,nMvwId:7,nMvwRlt:取消,nMvwScore:42,lParam:{"nMvwScene":4, "nMvwId":7, "nMvwScore":42, "wakeup":1, "nStartBytes":5132800, "nEndBytes":5151040}
