strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/sdcard/taojianTest/pcm/sr/600/0004-02.pcm,1321059524808.0,2250,1321059527802.0,744
/sdcard/taojianTest/pcm/sr/600/0004-03.pcm,1321059527803.0,2690,1321059531245.0,752
/sdcard/taojianTest/pcm/sr/600/0005-01.pcm,1321059531246.0,1860,1321059533846.0,740
/sdcard/taojianTest/pcm/sr/600/0005-02.pcm,1321059533851.0,1590,1321059536089.0,648
/sdcard/taojianTest/pcm/sr/600/0005-03.pcm,1321059536095.0,2920,1321059539831.0,816
/sdcard/taojianTest/pcm/sr/600/0005-04.pcm,1321059539840.0,2010,1321059542648.0,798
/sdcard/taojianTest/pcm/sr/600/0155-02.pcm,1321059542655.0,2590,1321059545948.0,703
/sdcard/taojianTest/pcm/sr/600/0155-03.pcm,1321059545948.0,3920,1321059550595.0,727
/sdcard/taojianTest/pcm/sr/600/0155-04.pcm,1321059550602.0,1960,1321059553251.0,689
/sdcard/taojianTest/pcm/sr/600/0325-01.pcm,1321059553258.0,1860,1321059555794.0,676
/sdcard/taojianTest/pcm/sr/600/0325-02.pcm,1321059555804.0,2310,1321059558834.0,720
/sdcard/taojianTest/pcm/sr/600/0326-01.pcm,1321059558838.0,1320,1321059560795.0,637
/sdcard/taojianTest/pcm/sr/600/0327-01.pcm,1321059560804.0,1370,1321059562743.0,569
/sdcard/taojianTest/pcm/sr/600/0327-02.pcm,1321059562751.0,2250,1321059565664.0,663
/sdcard/taojianTest/pcm/sr/600/0327-03.pcm,1321059565666.0,1820,1321059568133.0,647
/sdcard/taojianTest/pcm/sr/600/0327-04.pcm,1321059568142.0,1960,1321059570754.0,652
/sdcard/taojianTest/pcm/sr/600/0328-01.pcm,1321059570756.0,3220,1321059574661.0,685
/sdcard/taojianTest/pcm/sr/600/0328-02.pcm,1321059574671.0,1770,1321059577111.0,670
/sdcard/taojianTest/pcm/sr/600/0328-03.pcm,1321059577117.0,1240,1321059578965.0,608
/sdcard/taojianTest/pcm/sr/600/0328-04.pcm,1321059578972.0,2140,1321059581796.0,684
/sdcard/taojianTest/pcm/sr/600/0329-01.pcm,1321059581797.0,1280,1321059583741.0,664
/sdcard/taojianTest/pcm/sr/600/0329-02.pcm,1321059583751.0,2080,1321059586466.0,635
/sdcard/taojianTest/pcm/sr/600/0353-02.pcm,1321059586466.0,2040,1321059589186.0,680
/sdcard/taojianTest/pcm/sr/600/0131-02.pcm,1321059589191.0,3350,1321059593364.0,823
/sdcard/taojianTest/pcm/sr/600/0131-03.pcm,1321059593366.0,1760,1321059595663.0,537
/sdcard/taojianTest/pcm/sr/600/0136-04.pcm,1321059595669.0,3010,1321059599436.0,757
