strAudioPath,nAppenAudioTime(UTC ms),nAudioVadEndPoint(ms),nMsgCallBackTime(UTC ms),nFinalResultTime(ms)
/data/AIUI/sr/600/0328-04.pcm,1499759099226.0,2140,1499759103313.0,1947
/data/AIUI/sr/600/0329-01.pcm,1499759103334.0,1280,1499759106371.0,1757
/data/AIUI/sr/600/0329-02.pcm,1499759106385.0,2080,1499759110602.0,2137
/data/AIUI/sr/600/0353-02.pcm,1499759110637.0,2040,1499759114568.0,1891
/data/AIUI/sr/600/0131-02.pcm,1499759114577.0,3350,1499759119566.0,1639
/data/AIUI/sr/600/0131-03.pcm,1499759119573.0,1760,1499759122710.0,1377
/data/AIUI/sr/600/0136-04.pcm,1499759122724.0,3010,1499759127176.0,1442
/data/AIUI/sr/600/0252-02.pcm,1499759127190.0,2560,1499759131275.0,1525
/data/AIUI/sr/600/0252-03.pcm,1499759131290.0,2110,1499759135427.0,2027
/data/AIUI/sr/600/0252-05.pcm,1499759135435.0,1720,1499759138760.0,1605
/data/AIUI/sr/600/0275-01.pcm,1499759138793.0,1460,1499759141571.0,1318
/data/AIUI/sr/600/0275-03.pcm,1499759141580.0,1460,1499759144583.0,1543
/data/AIUI/sr/600/0275-04.pcm,1499759144595.0,1860,1499759147866.0,1411
/data/AIUI/sr/600/0309-01.pcm,1499759147874.0,2190,1499759151728.0,1664
/data/AIUI/sr/600/0309-03.pcm,1499759151736.0,1480,1499759154976.0,1760
/data/AIUI/sr/600/0310-01.pcm,1499759154991.0,1200,1499759157629.0,1438
/data/AIUI/sr/600/0310-02.pcm,1499759157642.0,1980,1499759161502.0,1880
/data/AIUI/sr/600/0310-03.pcm,1499759161514.0,900,1499759164112.0,1698
/data/AIUI/sr/600/0311-01.pcm,1499759164125.0,1200,1499759167361.0,2036
/data/AIUI/sr/600/0311-02.pcm,,,,
/data/AIUI/sr/600/0312-01.pcm,1499759179483.0,1220,1499759182897.0,2194
/data/AIUI/sr/600/0312-02.pcm,1499759182908.0,1520,1499759187028.0,2600
/data/AIUI/sr/600/0312-03.pcm,,,,
/data/AIUI/sr/600/0313-01.pcm,,,,
/data/AIUI/sr/600/0343-01.pcm,,,,
/data/AIUI/sr/600/0343-02.pcm,1499759222391.0,1820,1499759226522.0,2311
/data/AIUI/sr/600/0343-04.pcm,1499759226536.0,860,1499759229199.0,1803
/data/AIUI/sr/600/0344-01.pcm,1499759229215.0,980,1499759231695.0,1500
/data/AIUI/sr/600/0344-02.pcm,1499759231708.0,1780,1499759235375.0,1887
/data/AIUI/sr/600/0344-03.pcm,1499759235386.0,2980,1499759240097.0,1731
/data/AIUI/sr/600/0344-04.pcm,1499759240107.0,980,1499759242800.0,1713
/data/AIUI/sr/600/0352-01.pcm,1499759242813.0,3060,1499759245462.0,
/data/AIUI/sr/600/0352-02.pcm,1499759246240.0,2020,1499759249679.0,1419
/data/AIUI/sr/600/0353-01.pcm,1499759249693.0,2320,1499759253805.0,1792
/data/AIUI/sr/600/0354-01.pcm,1499759253815.0,2100,1499759257557.0,1642
/data/AIUI/sr/600/0354-02.pcm,1499759257568.0,2220,1499759261529.0,1741
/data/AIUI/sr/600/0354-03.pcm,,,,
/data/AIUI/sr/600/0355-01.pcm,1499759274188.0,1220,1499759277109.0,1701
/data/AIUI/sr/600/0355-02.pcm,1499759277121.0,1880,1499759280852.0,1851
/data/AIUI/sr/600/0356-01.pcm,1499759280864.0,2280,1499759284962.0,1818
/data/AIUI/sr/600/0356-02.pcm,1499759284975.0,1840,1499759288690.0,1875
/data/AIUI/sr/600/0357-01.pcm,1499759288704.0,1860,1499759292285.0,1721
/data/AIUI/sr/600/0357-02.pcm,1499759292297.0,2150,1499759296238.0,1791
/data/AIUI/sr/600/0357-03.pcm,1499759296247.0,2930,1499759301270.0,2093
/data/AIUI/sr/600/0358-01.pcm,1499759301282.0,2280,1499759305442.0,1880
/data/AIUI/sr/600/0358-02.pcm,1499759305454.0,1220,1499759308166.0,1492
/data/AIUI/sr/600/0358-03.pcm,1499759308183.0,2560,1499759312775.0,2032
/data/AIUI/sr/600/0359-01.pcm,1499759312787.0,1360,1499759315736.0,1589
/data/AIUI/sr/600/0359-02.pcm,1499759315746.0,2140,1499759319737.0,1851
/data/AIUI/sr/600/0359-03.pcm,,,,
/data/AIUI/sr/600/0343-03.pcm,1499759331817.0,1640,1499759335592.0,2135
/data/AIUI/sr/600/0360-01.pcm,,,,
/data/AIUI/sr/600/0360-02.pcm,,,,
/data/AIUI/sr/600/0360-03.pcm,,,,
/data/AIUI/sr/600/0361-01.pcm,1499759372019.0,1620,1499759375464.0,1825
/data/AIUI/sr/600/0361-02.pcm,1499759375480.0,2360,1499759379698.0,1858
/data/AIUI/sr/600/0361-04.pcm,1499759379710.0,940,1499759382260.0,1610
/data/AIUI/sr/600/0362-01.pcm,1499759382270.0,1570,1499759385624.0,1784
/data/AIUI/sr/600/0362-02.pcm,,,,
/data/AIUI/sr/600/0362-03.pcm,1499759398669.0,1750,1499759402131.0,1712
/data/AIUI/sr/600/0362-04.pcm,1499759402141.0,1380,1499759405310.0,1789
/data/AIUI/sr/600/0363-01.pcm,1499759405324.0,2330,1499759409242.0,1588
/data/AIUI/sr/600/0363-02.pcm,,,,
/data/AIUI/sr/600/0363-03.pcm,,,,
/data/AIUI/sr/600/0363-04.pcm,1499759433861.0,960,1499759436643.0,1822
/data/AIUI/sr/600/0364-01.pcm,1499759436655.0,2290,1499759440578.0,1633
/data/AIUI/sr/600/0364-02.pcm,,,,
/data/AIUI/sr/600/0364-03.pcm,,,,
/data/AIUI/sr/600/0364-04.pcm,,,,
/data/AIUI/sr/600/0365-01.pcm,1499759479322.0,1720,1499759482462.0,1420
/data/AIUI/sr/600/0261-04.pcm,1499759482474.0,3500,1499759487453.0,1479
/data/AIUI/sr/600/0435-03.pcm,1499759487469.0,2550,1499759491714.0,1695
/data/AIUI/sr/600/0487-01.pcm,1499759491726.0,2070,1499759495682.0,1886
/data/AIUI/sr/600/0014-04.pcm,1499759495698.0,860,1499759498154.0,1596
/data/AIUI/sr/600/0329-04.pcm,1499759498165.0,870,1499759500707.0,1672
/data/AIUI/sr/600/0330-01.pcm,1499759500715.0,1280,1499759503581.0,1586
/data/AIUI/sr/600/0330-02.pcm,1499759503598.0,1140,1499759506527.0,1789
/data/AIUI/sr/600/0330-03.pcm,1499759506539.0,2280,1499759510448.0,1629
/data/AIUI/sr/600/0330-04.pcm,1499759510465.0,1340,1499759513518.0,1713
/data/AIUI/sr/600/0331-01.pcm,1499759513530.0,1500,1499759516838.0,1808
/data/AIUI/sr/600/0331-02.pcm,1499759516853.0,1460,1499759520032.0,1719
/data/AIUI/sr/600/0331-04.pcm,1499759520047.0,1020,1499759522706.0,1639
/data/AIUI/sr/600/0332-01.pcm,1499759522720.0,1070,1499759525486.0,1696
/data/AIUI/sr/600/0332-02.pcm,1499759525498.0,1270,1499759528144.0,1376
/data/AIUI/sr/600/0332-03.pcm,1499759528160.0,1130,1499759530869.0,1579
/data/AIUI/sr/600/0335-03.pcm,1499759530879.0,2260,1499759534949.0,1810
/data/AIUI/sr/600/0335-04.pcm,,,,
/data/AIUI/sr/600/0336-03.pcm,1499759546591.0,1780,1499759550305.0,1934
