native_pss,native_shared_dirty,native_private_dirty,native_heap_size,native_heap_alloc,native_heap_free,dalvik_pss,dalvik_shared_dirty,dalvik_private_dirty,dalvik_heap_size,dalvik_heap_alloc,dalvik_heap_free,stack_pss,stack_shared_dirty,stack_private_dirty,cursor_pss,cursor_shared_dirty,cursor_private_dirty,ashmem_pss,ashmem_shared_dirty,ashmem_private_dirty,other_dev_pss,other_dev_shared_dirty,other_dev_private_dirty,so_mmap_pss,so_mmap_shared_dirty,so_mmap_private_dirty,jar_mmap_pss,jar_mmap_shared_dirty,jar_mmap_private_dirty,apk_mmap_pss,apk_mmap_shared_dirty,apk_mmap_private_dirty,ttf_mmap_pss,ttf_mmap_shared_dirty,ttf_mmap_private_dirty,dex_mmap_pss,dex_mmap_shared_dirty,dex_mmap_private_dirty,other_mmap_pss,other_mmap_shared_dirty,other_mmap_private_dirty,unknown_pss,unknown_shared_dirty,unknown_private_dirty,TOTAL_pss,TOTAL_shared_dirty,TOTAL_private_dirty,TOTAL_heap_size,TOTAL_heap_alloc,TOTAL_heap_free
32,8,32,6936,6922,13,7706,972,7684,5768,3774,1994,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10696,2007
32,8,32,6936,6922,13,7706,972,7684,5768,3904,1864,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10826,1877
32,8,32,6936,6923,12,7706,972,7684,5768,4038,1730,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10961,1742
32,8,32,6936,6924,11,7706,972,7684,5768,4172,1596,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11096,1607
32,8,32,6936,6925,10,7706,972,7684,5768,4305,1463,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11230,1473
32,8,32,6936,6926,9,7706,972,7684,5768,4459,1309,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11385,1318
32,8,32,6936,6922,13,7706,972,7684,5768,3560,2208,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10482,2221
32,8,32,6936,6922,13,7706,972,7684,5768,3688,2080,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10610,2093
32,8,32,6936,6923,12,7706,972,7684,5768,3822,1946,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10745,1958
32,8,32,6936,6924,11,7706,972,7684,5768,3955,1813,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10879,1824
32,8,32,6936,6925,10,7706,972,7684,5768,4088,1680,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11013,1690
32,8,32,6936,6926,9,7706,972,7684,5768,4245,1523,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11171,1532
32,8,32,6936,6927,8,7706,972,7684,5768,4379,1389,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11306,1397
32,8,32,6936,6927,8,7706,972,7684,5768,4509,1259,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11436,1267
32,8,32,6936,6923,12,7706,972,7684,5768,3608,2160,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10531,2172
32,8,32,6936,6924,11,7706,972,7684,5768,3742,2026,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10666,2037
32,8,32,6936,6925,10,7706,972,7684,5768,3875,1893,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10800,1903
32,8,32,6936,6926,9,7706,972,7684,5768,4032,1736,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,10958,1745
32,8,32,6936,6927,8,7706,972,7684,5768,4166,1602,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11093,1610
32,8,32,6936,6927,8,7706,972,7684,5768,4298,1470,48,0,48,0,0,0,2,4,0,4,32,0,3851,1028,2752,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1560,64,1560,15487,2116,12100,12704,11225,1478
32,8,32,6940,6928,11,7706,972,7684,5768,4430,1338,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,11358,1349
32,8,32,6940,6924,15,7706,972,7684,5768,3517,2251,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,10441,2266
32,8,32,6940,6925,14,7706,972,7684,5768,3652,2116,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,10577,2130
32,8,32,6940,6925,14,7706,972,7684,5768,3786,1982,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,10711,1996
32,8,32,6940,6926,13,7706,972,7684,5768,3941,1827,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,10867,1840
32,8,32,6940,6927,12,7706,972,7684,5768,4075,1693,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,11002,1705
32,8,32,6940,6928,11,7706,972,7684,5768,4203,1565,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,11131,1576
32,8,32,6940,6929,10,7706,972,7684,5768,4336,1432,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,11265,1442
32,8,32,6940,6930,9,7706,972,7684,5768,4469,1299,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,11399,1308
32,8,32,6940,6925,14,7706,972,7684,5768,3579,2189,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15491,2116,12104,12708,10504,2203
32,8,32,6940,6926,13,7710,972,7688,5768,3736,2032,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,10662,2045
32,8,32,6940,6927,12,7710,972,7688,5768,3867,1901,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,10794,1913
32,8,32,6940,6928,11,7710,972,7688,5768,4001,1767,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,10929,1778
32,8,32,6940,6929,10,7710,972,7688,5768,4129,1639,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,11058,1649
32,8,32,6940,6930,9,7710,972,7688,5768,4264,1504,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,11194,1513
32,8,32,6940,6930,9,7710,972,7688,5768,4397,1371,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,11327,1380
32,8,32,6940,6931,8,7710,972,7688,5768,3499,2269,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,10430,2277
32,8,32,6940,6927,12,7710,972,7688,5768,3651,2117,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,10578,2129
32,8,32,6940,6928,11,7710,972,7688,5768,3782,1986,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,10710,1997
32,8,32,6940,6928,11,7710,972,7688,5768,3913,1855,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,10841,1866
32,8,32,6940,6929,10,7710,972,7688,5768,4045,1723,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,10974,1733
32,8,32,6940,6930,9,7710,972,7688,5768,4181,1587,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,11111,1596
32,8,32,6940,6931,8,7710,972,7688,5768,4312,1456,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1528,64,1528,15495,2116,12108,12708,11243,1464
32,8,32,6944,6932,11,7710,972,7688,5768,4470,1298,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11402,1309
32,8,32,6944,6928,15,7710,972,7688,5768,3582,2186,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10510,2201
32,8,32,6944,6929,14,7710,972,7688,5768,3709,2059,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10638,2073
32,8,32,6944,6929,14,7710,972,7688,5768,3841,1927,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10770,1941
32,8,32,6944,6930,13,7710,972,7688,5768,3975,1793,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10905,1806
32,8,32,6944,6931,12,7710,972,7688,5768,4107,1661,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11038,1673
32,8,32,6944,6932,11,7710,972,7688,5768,4266,1502,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11198,1513
32,8,32,6944,6933,10,7710,972,7688,5768,4397,1371,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11330,1381
32,8,32,6944,6934,9,7710,972,7688,5768,4531,1237,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11465,1246
32,8,32,6944,6929,14,7710,972,7688,5768,3639,2129,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10568,2143
32,8,32,6944,6930,13,7710,972,7688,5768,3773,1995,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10703,2008
32,8,32,6944,6931,12,7710,972,7688,5768,3907,1861,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10838,1873
32,8,32,6944,6932,11,7710,972,7688,5768,4041,1727,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10973,1738
32,8,32,6944,6933,10,7710,972,7688,5768,4199,1569,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11132,1579
32,8,32,6944,6934,9,7710,972,7688,5768,4331,1437,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11265,1446
32,8,32,6944,6934,9,7710,972,7688,5768,4462,1306,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11396,1315
32,8,32,6944,6930,13,7710,972,7688,5768,3563,2205,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10493,2218
32,8,32,6944,6931,12,7710,972,7688,5768,3695,2073,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10626,2085
32,8,32,6944,6932,11,7710,972,7688,5768,3831,1937,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10763,1948
32,8,32,6944,6933,10,7710,972,7688,5768,3985,1783,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,10918,1793
32,8,32,6944,6934,9,7710,972,7688,5768,4119,1649,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1532,64,1532,15499,2116,12112,12712,11053,1658
32,8,32,6948,6934,13,7710,972,7688,5768,4251,1517,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,11185,1530
32,8,32,6948,6935,12,7710,972,7688,5768,4383,1385,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,11318,1397
32,8,32,6948,6936,11,7710,972,7688,5768,4515,1253,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,11451,1264
32,8,32,6948,6932,15,7710,972,7688,5768,3616,2152,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,10548,2167
32,8,32,6948,6933,14,7710,972,7688,5768,3772,1996,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,10705,2010
32,8,32,6948,6934,13,7710,972,7688,5768,3903,1865,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,10837,1878
32,8,32,6948,6935,12,7710,972,7688,5768,4037,1731,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,10972,1743
32,8,32,6948,6936,11,7710,972,7688,5768,4167,1601,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,11103,1612
32,8,32,6948,6936,11,7710,972,7688,5768,4299,1469,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,11235,1480
32,8,32,6948,6937,10,7710,972,7688,5768,4435,1333,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,11372,1343
32,8,32,6948,6933,14,7710,972,7688,5768,3530,2238,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,10463,2252
32,8,32,6948,6934,13,7710,972,7688,5768,3690,2078,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,10624,2091
32,8,32,6948,6935,12,7710,972,7688,5768,3821,1947,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,10756,1959
32,8,32,6948,6936,11,7710,972,7688,5768,3952,1816,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,10888,1827
32,8,32,6948,6936,11,7710,972,7688,5768,4084,1684,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,11020,1695
32,8,32,6948,6937,10,7710,972,7688,5768,4219,1549,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1536,64,1536,15503,2116,12116,12716,11156,1559
32,8,32,6952,6938,13,7710,972,7688,5768,4353,1415,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,11291,1428
32,8,32,6952,6939,12,7710,972,7688,5768,4509,1259,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,11448,1271
32,8,32,6952,6935,16,7710,972,7688,5768,3608,2160,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10543,2176
32,8,32,6952,6935,16,7710,972,7688,5768,3738,2030,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10673,2046
32,8,32,6952,6936,15,7710,972,7688,5768,3868,1900,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10804,1915
32,8,32,6952,6937,14,7710,972,7688,5768,4002,1766,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10939,1780
32,8,32,6952,6938,13,7710,972,7688,5768,4136,1632,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,11074,1645
32,8,32,6952,6939,12,7710,972,7688,5768,4292,1476,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,11231,1488
32,8,32,6952,6940,11,7710,972,7688,5768,4426,1342,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,11366,1353
32,8,32,6952,6935,16,7710,972,7688,5768,3516,2252,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10451,2268
32,8,32,6952,6936,15,7710,972,7688,5768,3649,2119,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10585,2134
32,8,32,6952,6937,14,7710,972,7688,5768,3781,1987,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10718,2001
32,8,32,6952,6937,14,7710,972,7688,5768,3916,1852,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10853,1866
32,8,32,6952,6938,13,7710,972,7688,5768,4049,1719,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,10987,1732
32,8,32,6952,6939,12,7710,972,7688,5768,4206,1562,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,11145,1574
32,8,32,6952,6940,11,7710,972,7688,5768,4339,1429,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,11279,1440
32,8,32,6952,6941,10,7710,972,7688,5768,4470,1298,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1540,64,1540,15507,2116,12120,12720,11411,1308
32,8,32,6956,6937,18,7713,968,7692,5768,3579,2189,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,10516,2207
32,8,32,6956,6938,17,7713,968,7692,5768,3713,2055,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,10651,2072
32,8,32,6956,6938,17,7713,968,7692,5768,3843,1925,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,10781,1942
32,8,32,6956,6939,16,7713,968,7692,5768,4000,1768,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,10939,1784
32,8,32,6956,6940,15,7713,968,7692,5768,4138,1630,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,11078,1645
32,8,32,6956,6941,14,7713,968,7692,5768,4266,1502,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,11207,1516
32,8,32,6956,6942,13,7713,968,7692,5768,4399,1369,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,11341,1382
32,8,32,6956,6943,12,7713,968,7692,5768,4533,1235,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,11476,1247
32,8,32,6956,6938,17,7713,968,7692,5768,3633,2135,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,10571,2152
32,8,32,6956,6939,16,7713,968,7692,5768,3788,1980,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,10727,1996
32,8,32,6956,6940,15,7713,968,7692,5768,3921,1847,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,10861,1862
32,8,32,6956,6941,14,7713,968,7692,5768,4054,1714,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,10995,1728
32,8,32,6956,6942,13,7713,968,7692,5768,4184,1584,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,11126,1597
32,8,32,6956,6943,12,7713,968,7692,5768,4318,1450,48,0,48,0,0,0,2,4,0,4,32,0,3887,1028,2788,0,0,0,88,0,0,2,0,0,2174,0,16,20,8,8,1544,64,1544,15514,2112,12128,12724,11261,1462
