loadRes_time,srh_time,srh ret,text
108,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
109,8,0,"(field=Album,query=水木年华新歌+精选,fuzzy=1,searchType=SR)"
113,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,42,0,"(field=Album,query=Never - Ending Song,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=佛心(唱经给你听4),fuzzy=1,searchType=SR)"
111,9,0,"(field=Album,query=自定义,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=Music混合体,fuzzy=1,searchType=SR)"
107,6,0,"(field=Album,query=爱情麻将,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=北京的冬天,fuzzy=1,searchType=SR)"
109,35,0,"(field=Album,query=红,fuzzy=1,searchType=SR)"
105,13,0,"(field=Album,query=环球巨星影音启示录Cd2,fuzzy=1,searchType=SR)"
107,12,0,"(field=Album,query=张学友24K Gold金藏集 Cd1,fuzzy=1,searchType=SR)"
108,6,0,"(field=Album,query=飞马(Set),fuzzy=1,searchType=SR)"
105,12,0,"(field=Album,query=精选辑经典Ⅱ,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=兄弟一条心,fuzzy=1,searchType=SR)"
105,4,0,"(field=Album,query=吻别,fuzzy=1,searchType=SR)"
120,11,0,"(field=Album,query=那时年少 原声大碟,fuzzy=1,searchType=SR)"
111,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=受了点伤,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=让我欢喜让我忧,fuzzy=1,searchType=SR)"
107,10,0,"(field=Album,query=青春株式会社,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=情歌继续唱,fuzzy=1,searchType=SR)"
106,5,0,"(field=Album,query=怪侠欧阳德,fuzzy=1,searchType=SR)"
106,18,0,"(field=Album,query=超级星光大道10强纪念合辑,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=春.日光,fuzzy=1,searchType=SR)"
112,11,0,"(field=Album,query=回首苏芮时代全经典 Cd2,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=阿菲正传,fuzzy=1,searchType=SR)"
105,14,0,"(field=Album,query=1987我不知会遇见你,fuzzy=1,searchType=SR)"
111,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,15,0,"(field=Album,query=Sweet Melody,fuzzy=1,searchType=SR)"
106,13,0,"(field=Album,query=十光年,fuzzy=1,searchType=SR)"
108,9,0,"(field=Album,query=如果你是我的传说,fuzzy=1,searchType=SR)"
114,13,0,"(field=Album,query=因为爱你,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=勇气,fuzzy=1,searchType=SR)"
107,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=步步惊情 O.S.T,fuzzy=1,searchType=SR)"
109,8,0,"(field=Album,query=入戏太深,fuzzy=1,searchType=SR)"
108,10,0,"(field=Album,query=兰陵王 电视原声带,fuzzy=1,searchType=SR)"
105,4,0,"(field=Album,query=赛尔号,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=偏执面,fuzzy=1,searchType=SR)"
111,16,0,"(field=Album,query=爱的自选,fuzzy=1,searchType=SR)"
105,17,0,"(field=Album,query=西界,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=好歌茹芸,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=时间的歌,fuzzy=1,searchType=SR)"
109,8,0,"(field=Album,query=生如夏花,fuzzy=1,searchType=SR)"
106,24,0,"(field=Album,query=禁区,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=那英全经典,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=闪亮的日子,fuzzy=1,searchType=SR)"
120,8,0,"(field=Album,query=微加幸福,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=和从前一样,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=心言手语,fuzzy=1,searchType=SR)"
106,11,0,"(field=Album,query=小三系列新歌+精选,fuzzy=1,searchType=SR)"
110,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
108,9,0,"(field=Album,query=伤心的人别听慢歌,fuzzy=1,searchType=SR)"
113,8,0,"(field=Album,query=伤心为礼物,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=童话,fuzzy=1,searchType=SR)"
114,11,0,"(field=Album,query=欢歌2006上海演唱会,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=记住刘欢,fuzzy=1,searchType=SR)"
108,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
109,6,0,"(field=Album,query=最炫民族风,fuzzy=1,searchType=SR)"
109,6,0,"(field=Album,query=娃娃精选,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=特务迷城(电影原声音乐),fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=深夜地下铁,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=生来彷徨,fuzzy=1,searchType=SR)"
117,8,0,"(field=Album,query=月光边境,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=生命像块石头,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=校园青春乐,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=生日礼物,fuzzy=1,searchType=SR)"
109,62,0,"(field=Album,query=生生世世,fuzzy=1,searchType=SR)"
108,16,0,"(field=Album,query=诺亚方舟 世界巡回演唱会 Live,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=他&他 [好男真情歌],fuzzy=1,searchType=SR)"
107,6,0,"(field=Album,query=第五大道,fuzzy=1,searchType=SR)"
116,7,0,"(field=Album,query=失业情歌,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,18,0,"(field=Album,query=理性与感性 作品音乐会,fuzzy=1,searchType=SR)"
110,11,0,"(field=Album,query=最动听的...林志颖,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=天下无双,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=红色经典,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=源媛流长,fuzzy=1,searchType=SR)"
118,15,0,"(field=Album,query=2014年央视元宵晚会,fuzzy=1,searchType=SR)"
107,9,0,"(field=Album,query=国色天香 总决赛,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=时间煮雨,fuzzy=1,searchType=SR)"
110,17,0,"(field=Album,query=2014湖南卫视跨年演唱会,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=潜流,fuzzy=1,searchType=SR)"
104,6,0,"(field=Album,query=The Legend Of Pop Queen Part I,fuzzy=1,searchType=SR)"
108,13,0,"(field=Album,query=环球巨星影音启示录 - 张国荣,fuzzy=1,searchType=SR)"
109,9,0,"(field=Album,query=哲学家,fuzzy=1,searchType=SR)"
105,13,0,"(field=Album,query=是否我真的一无所有,fuzzy=1,searchType=SR)"
106,5,0,"(field=Album,query=刀郎 Ⅲ,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=因为爱你,fuzzy=1,searchType=SR)"
113,6,0,"(field=Album,query=受了点伤,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=总决赛 直通春晚,fuzzy=1,searchType=SR)"
109,7,0,"(field=Album,query=红星闪闪,fuzzy=1,searchType=SR)"
107,9,0,"(field=Album,query=荷里活的动物园,fuzzy=1,searchType=SR)"
115,10,0,"(field=Album,query=中国美,fuzzy=1,searchType=SR)"
108,10,0,"(field=Album,query=最好的时代,fuzzy=1,searchType=SR)"
106,6,0,"(field=Album,query=浪漫情圣,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
111,9,0,"(field=Album,query=秋:故事,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=2013新年“星”主打,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=K歌情人派对,fuzzy=1,searchType=SR)"
111,13,0,"(field=Album,query=思念是一种病,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=为爱走天涯,fuzzy=1,searchType=SR)"
105,12,0,"(field=Album,query=伴你二十年8-影视专辑,fuzzy=1,searchType=SR)"
106,4,0,"(field=Album,query=算你狠,fuzzy=1,searchType=SR)"
111,13,0,"(field=Album,query=2002香港演唱会,fuzzy=1,searchType=SR)"
106,5,0,"(field=Album,query=他不爱我,fuzzy=1,searchType=SR)"
107,9,0,"(field=Album,query=爱，不解释,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
109,8,0,"(field=Album,query=夏/狂热,fuzzy=1,searchType=SR)"
105,12,0,"(field=Album,query=是否我真的一无所有,fuzzy=1,searchType=SR)"
106,16,0,"(field=Album,query=黑与白 (新歌+精选 1985-2004)Cd1,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
111,7,0,"(field=Album,query=谈何容易,fuzzy=1,searchType=SR)"
107,6,0,"(field=Album,query=叹情缘,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=精选王:射雕英雄传,fuzzy=1,searchType=SR)"
107,10,0,"(field=Album,query=好歌茹芸,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=凤凰飞,fuzzy=1,searchType=SR)"
105,5,0,"(field=Album,query=特务J,fuzzy=1,searchType=SR)"
107,15,0,"(field=Album,query=同名专辑,fuzzy=1,searchType=SR)"
112,7,0,"(field=Album,query=阿尔斯楞的眼睛,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=新贵妃醉酒,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=J-Game,fuzzy=1,searchType=SR)"
108,12,0,"(field=Album,query=我从草原来,fuzzy=1,searchType=SR)"
106,17,0,"(field=Album,query=醒了,fuzzy=1,searchType=SR)"
108,5,0,"(field=Album,query=感动,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=克卜勒,fuzzy=1,searchType=SR)"
111,7,0,"(field=Album,query=天使在欧洲,fuzzy=1,searchType=SR)"
106,13,0,"(field=Album,query=天使之翼,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
108,20,0,"(field=Album,query=神雕侠侣 电视主题曲原声大戏,fuzzy=1,searchType=SR)"
105,16,0,"(field=Album,query=滚石香港黄金十年 齐豫精选,fuzzy=1,searchType=SR)"
107,18,0,"(field=Album,query=2014年中央电视台春节联欢晚会,fuzzy=1,searchType=SR)"
107,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
111,6,0,"(field=Album,query=听说？,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=活出生命Live演唱会,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=微加幸福,fuzzy=1,searchType=SR)"
118,6,0,"(field=Album,query=Star! Start! 星,fuzzy=1,searchType=SR)"
108,15,0,"(field=Album,query=唯舞独尊 演唱会鲜听版&混音,fuzzy=1,searchType=SR)"
106,16,0,"(field=Album,query=在一起,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
108,14,0,"(field=Album,query=罗大佑北京-香港演唱会,fuzzy=1,searchType=SR)"
105,16,0,"(field=Album,query=滚石年度最卖座主打歌全纪录 新好男人3,fuzzy=1,searchType=SR)"
105,27,0,"(field=Album,query=回蔚,fuzzy=1,searchType=SR)"
108,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
113,11,0,"(field=Album,query=一人一首成名曲 大陆版 CD3,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=生命狂想曲,fuzzy=1,searchType=SR)"
106,12,0,"(field=Album,query=1015 新歌+精选,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=月光边境,fuzzy=1,searchType=SR)"
109,9,0,"(field=Album,query=王妃,fuzzy=1,searchType=SR)"
107,16,0,"(field=Album,query=同名专辑,fuzzy=1,searchType=SR)"
106,15,0,"(field=Album,query=刘家昌之歌2-往事只能回味,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
111,7,0,"(field=Album,query=想幸福的人,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=微笑以后,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=单身日志Live演唱会,fuzzy=1,searchType=SR)"
107,11,0,"(field=Album,query=中国好声音第4期,fuzzy=1,searchType=SR)"
111,8,0,"(field=Album,query=为了这一天,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=为你而来,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
111,12,0,"(field=Album,query=金钟奖中国音超 第9期,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=全能星战 第12期,fuzzy=1,searchType=SR)"
107,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
108,35,0,"(field=Album,query=唯一,fuzzy=1,searchType=SR)"
113,7,0,"(field=Album,query=忘不了你,fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,11,0,"(field=Album,query=稳稳的幸福 小柯新作集,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=问道情,fuzzy=1,searchType=SR)"
110,13,0,"(field=Album,query=华星武侠金曲集第一辑,fuzzy=1,searchType=SR)"
108,7,0,"(field=Album,query=好歌茹芸,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=真爱无敌,fuzzy=1,searchType=SR)"
105,44,0,"(field=Album,query=我,fuzzy=1,searchType=SR)"
107,18,0,"(field=Album,query=超级星光大道10强纪念合辑,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=移动城堡演唱会,fuzzy=1,searchType=SR)"
107,9,0,"(field=Album,query=老婆最大,fuzzy=1,searchType=SR)"
109,10,0,"(field=Album,query=去走走,fuzzy=1,searchType=SR)"
106,12,0,"(field=Album,query=小先生,fuzzy=1,searchType=SR)"
105,15,0,"(field=Album,query=同名专辑,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=我从草原来,fuzzy=1,searchType=SR)"
111,14,0,"(field=Album,query=老男孩之猛龙过江 电影原声,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=我的歌声里,fuzzy=1,searchType=SR)"
106,12,0,"(field=Album,query=我的歌声里,fuzzy=1,searchType=SR)"
105,12,0,"(field=Album,query=我的歌声里,fuzzy=1,searchType=SR)"
121,10,0,"(field=Album,query=天下无双,fuzzy=1,searchType=SR)"
106,14,0,"(field=Album,query=狮子吼之舞魂再现 冠军ENCORE版,fuzzy=1,searchType=SR)"
108,7,0,"(field=Album,query=Music混合体,fuzzy=1,searchType=SR)"
105,33,0,"(field=Album,query=红,fuzzy=1,searchType=SR)"
110,20,0,"(field=Album,query=Over The Rainbow,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=我等你,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=大张旗鼓,fuzzy=1,searchType=SR)"
108,6,0,"(field=Album,query=恋恋不忘 O.S.T,fuzzy=1,searchType=SR)"
115,6,0,"(field=Album,query=JJ陆,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=陪你一起看草原,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=我很丑，可是我很温柔,fuzzy=1,searchType=SR)"
104,8,0,"(field=Album,query=草原的风,fuzzy=1,searchType=SR)"
113,5,0,"(field=Album,query=我恨我痴心,fuzzy=1,searchType=SR)"
106,12,0,"(field=Album,query=爱的时刻自选辑,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=逆光,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=我是海雅谷慕,fuzzy=1,searchType=SR)"
114,38,0,"(field=Album,query=The Song,fuzzy=1,searchType=SR)"
108,8,0,"(field=Album,query=北纬66度,fuzzy=1,searchType=SR)"
105,14,0,"(field=Album,query=我没你想的那么坚强,fuzzy=1,searchType=SR)"
112,12,0,"(field=Album,query=妈妈花样年华 电视原声带,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=改变自己,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=大声唱,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=回忆里的疯狂,fuzzy=1,searchType=SR)"
110,8,0,"(field=Album,query=我们都傻,fuzzy=1,searchType=SR)"
108,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,11,0,"(field=Album,query=我的模样 演唱会,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=夜太黑,fuzzy=1,searchType=SR)"
110,7,0,"(field=Album,query=卡拉Ok.台北.我,fuzzy=1,searchType=SR)"
106,17,0,"(field=Album,query=Beyond The Ultimate Story,fuzzy=1,searchType=SR)"
108,12,0,"(field=Album,query=在心里从此永远有个你,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=我是一只小小鸟,fuzzy=1,searchType=SR)"
115,16,0,"(field=Album,query=张信哲精选,fuzzy=1,searchType=SR)"
104,7,0,"(field=Album,query=爱与梦,fuzzy=1,searchType=SR)"
106,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=我相信 (勇敢爱国际特别版),fuzzy=1,searchType=SR)"
109,14,0,"(field=Album,query=一见不钟情 电视剧原声,fuzzy=1,searchType=SR)"
108,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
107,11,0,"(field=Album,query=声动亚洲第二十期,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=凤凰卫视郭德纲相,fuzzy=1,searchType=SR)"
118,14,0,"(field=Album,query=我是歌手 总决赛,fuzzy=1,searchType=SR)"
104,10,0,"(field=Album,query=我很丑，可是我很温柔,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=我在草原等你来,fuzzy=1,searchType=SR)"
114,43,0,"(field=Album,query=A Little Love,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=入戏太深,fuzzy=1,searchType=SR)"
106,17,0,"(field=Album,query=李克勤 No.1 Hits (首批限量纪念礼品袋精装版),fuzzy=1,searchType=SR)"
105,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
111,13,0,"(field=Album,query=纯真年代1999～2001全纪录,fuzzy=1,searchType=SR)"
106,12,0,"(field=Album,query=我终于失去了你,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=你在看我吗,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=光芒,fuzzy=1,searchType=SR)"
110,8,0,"(field=Album,query=陌生人,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=蓝色妖姬,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=回音Echo,fuzzy=1,searchType=SR)"
107,10,0,"(field=Album,query=无情,fuzzy=1,searchType=SR)"
110,7,0,"(field=Album,query=无所谓,fuzzy=1,searchType=SR)"
106,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
111,6,0,"(field=Album,query=网络新神曲,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=五环之歌,fuzzy=1,searchType=SR)"
110,6,0,"(field=Album,query=雷射金曲(二),fuzzy=1,searchType=SR)"
107,9,0,"(field=Album,query=一个小微笑,fuzzy=1,searchType=SR)"
104,6,0,"(field=Album,query=勿忘你,fuzzy=1,searchType=SR)"
106,11,0,"(field=Album,query=一天到晚游泳的鱼,fuzzy=1,searchType=SR)"
112,22,0,"(field=Album,query=One Chance 张杰新歌+精选/2011 这就是爱 成都演唱会,fuzzy=1,searchType=SR)"
105,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=07新歌在线,fuzzy=1,searchType=SR)"
107,8,0,"(field=Album,query=喜欢寂寞,fuzzy=1,searchType=SR)"
110,8,0,"(field=Album,query=最动听的...林志颖,fuzzy=1,searchType=SR)"
106,10,0,"(field=Album,query=25周年精华集,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=落红泪,fuzzy=1,searchType=SR)"
107,6,0,"(field=Album,query=李宇春,fuzzy=1,searchType=SR)"
113,14,0,"(field=Album,query=一见不钟情 电视剧原声,fuzzy=1,searchType=SR)"
104,9,0,"(field=Album,query=我... 真的受伤了 Cd1,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=爱像一首歌,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=最近还好么,fuzzy=1,searchType=SR)"
109,6,0,"(field=Album,query=鼓舞辉阳,fuzzy=1,searchType=SR)"
106,11,0,"(field=Album,query=爱的世界只有你,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=星月神话,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=泓艳传书,fuzzy=1,searchType=SR)"
110,15,0,"(field=Album,query=成龙-北京2008年奥运会歌曲专辑,fuzzy=1,searchType=SR)"
105,10,0,"(field=Album,query=世纪预言,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=北京的冬天,fuzzy=1,searchType=SR)"
108,7,0,"(field=Album,query=想唱就唱,fuzzy=1,searchType=SR)"
108,6,0,"(field=Album,query=遇江南,fuzzy=1,searchType=SR)"
106,12,0,"(field=Album,query=想亲亲想在心眼眼上,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=想幸福的人,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=醉相思,fuzzy=1,searchType=SR)"
112,13,0,"(field=Album,query=十光年,fuzzy=1,searchType=SR)"
107,9,0,"(field=Album,query=怒放之青春再见,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=潇潇雨未歇,fuzzy=1,searchType=SR)"
106,41,0,"(field=Album,query=Gioupies,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=我去年买了个表,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=小妹妹就爱哥哥坏,fuzzy=1,searchType=SR)"
108,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
107,5,0,"(field=Album,query=蓝短裤,fuzzy=1,searchType=SR)"
122,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
110,15,0,"(field=Album,query=老男孩之猛龙过江 电影原声,fuzzy=1,searchType=SR)"
105,11,0,"(field=Album,query=小三系列新歌+精选,fuzzy=1,searchType=SR)"
107,12,0,"(field=Album,query=曾经的歌系列 36,fuzzy=1,searchType=SR)"
106,3,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
106,9,0,"(field=Album,query=情调私语,fuzzy=1,searchType=SR)"
108,9,0,"(field=Album,query=Graceland+ 恩赐之地+,fuzzy=1,searchType=SR)"
107,49,0,"(field=Album,query=Ok,fuzzy=1,searchType=SR)"
105,7,0,"(field=Album,query=小宇宙,fuzzy=1,searchType=SR)"
105,35,0,"(field=Album,query=I M Ok,fuzzy=1,searchType=SR)"
107,9,0,"(field=Album,query=国色天香 第4期,fuzzy=1,searchType=SR)"
111,5,0,"(field=Album,query=封面女郎,fuzzy=1,searchType=SR)"
105,19,0,"(field=Album,query=寓言,fuzzy=1,searchType=SR)"
106,8,0,"(field=Album,query=醉暖情声·爱与真,fuzzy=1,searchType=SR)"
106,7,0,"(field=Album,query=邂逅,fuzzy=1,searchType=SR)"
115,2,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
105,6,0,"(field=Album,query=梦里共醉,fuzzy=1,searchType=SR)"
107,7,0,"(field=Album,query=走过1999,fuzzy=1,searchType=SR)"
105,16,0,"(field=Album,query=神游世界巡迴演唱会台北旗舰场,fuzzy=1,searchType=SR)"
110,12,0,"(field=Album,query=忘记你不如忘记自己,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=牵手,fuzzy=1,searchType=SR)"
105,5,0,"(field=Album,query=火热的心,fuzzy=1,searchType=SR)"
105,8,0,"(field=Album,query=新贵妃醉酒,fuzzy=1,searchType=SR)"
112,8,0,"(field=Album,query=热门单曲-新年快乐,fuzzy=1,searchType=SR)"
105,9,0,"(field=Album,query=大摇大摆迎春来,fuzzy=1,searchType=SR)"
104,11,0,"(field=Album,query=小先生,fuzzy=1,searchType=SR)"
